ID,TIME,Numerical_1,Numerical_2,Numerical_3,Numerical_4,Numerical_5,Categorical_1,Categorical_2,Categorical_3,Categorical_4,Categorical_5,DEF,FPD,OLD_SCORE,WEIGHT
18963,2017-08-09 12:51,0.961084307,0.712947858,NA,1.553602398,NA,CCC,III,AAA,DDD,CCC,0,0,0.819239299,2
18964,2017-08-09 13:42,0.822017408,0.940075166,NA,0.786371565,NA,FFF,FFF,BBB,DDD,NA,0,0,0.560181923,4
18965,2017-08-09 13:54,1.885280398,1.411287446,NA,4.365333443,1.388432293,FFF,HHH,CCC,EEE,EEE,0,0,0.802371466,1
18966,2017-08-09 15:00,0.450232249,1.607868984,2.389259199,0.318217787,0.481893598,EEE,HHH,AAA,CCC,BBB,1,1,0.508272141,3
18967,2017-08-09 15:11,1.131243693,0.416205373,NA,1.74932759,1.630212387,FFF,III,BBB,NA,NA,0,0,0.577210684,2
18968,2017-08-09 15:57,1.23672914,0.648189615,NA,NA,0.15140972,CCC,HHH,AAA,BBB,BBB,0,0,0.828643206,2
18969,2017-08-09 16:01,0.767147738,0.695627275,2.730990856,1.104225925,NA,GGG,EEE,CCC,FFF,NA,0,0,0.858135416,2
18970,2017-08-09 16:16,1.312272301,0.671104494,NA,0.498812528,0.152340771,CCC,CCC,AAA,FFF,BBB,0,0,0.820063686,3
18971,2017-08-09 17:24,0.644850942,1.239280867,2.456815958,NA,NA,GGG,EEE,BBB,EEE,NA,0,0,0.107961969,4
18972,2017-08-09 17:30,1.491112263,0.402616342,1.959945288,0.866282263,0.357003806,FFF,CCC,BBB,NA,DDD,0,0,0.971969469,4
18973,2017-08-09 17:35,0.63105199,0.48438484,NA,2.245968084,3.68058858,AAA,DDD,AAA,EEE,NA,0,0,0.932596201,3
18974,2017-08-09 17:39,0.806765954,0.164342991,NA,3.502113332,3.974440039,EEE,DDD,BBB,EEE,CCC,0,0,0.787916286,2
18975,2017-08-09 17:42,0.376667759,4.571543203,1.147924084,0.386613565,0.143100067,FFF,EEE,BBB,DDD,AAA,1,1,0.154919611,1
18976,2017-08-09 17:48,0.899048622,1.412374198,0.867397019,1.334288593,2.164736484,BBB,DDD,AAA,NA,CCC,1,0,0.723918873,1
18977,2017-08-09 17:52,1.319370863,1.053589297,NA,1.86303888,0.935479359,AAA,DDD,AAA,DDD,NA,0,0,0.881903043,2
18978,2017-08-09 17:58,2.375334733,1.672570293,1.451857543,NA,1.432011129,CCC,DDD,BBB,BBB,NA,0,0,0.904371914,2
18979,2017-08-09 18:06,1.396010865,1.17715699,2.912133765,NA,1.835466892,GGG,FFF,BBB,EEE,CCC,0,0,0.742473624,4
18980,2017-08-09 18:07,0.694258412,0.690296908,NA,NA,0.133658506,III,DDD,CCC,NA,EEE,0,0,0.529679257,4
18981,2017-08-09 18:28,1.945482336,0.186849297,1.072494437,0.215634999,0.40750518,DDD,EEE,AAA,NA,NA,0,0,0.524005166,3
18982,2017-08-09 19:48,0.890033158,0.82559995,NA,1.159286792,0.855698159,GGG,GGG,CCC,BBB,DDD,1,0,0.892874925,5
18983,2017-08-09 19:50,2.230128263,1.321890907,NA,0.224215704,0.993578163,DDD,FFF,BBB,NA,NA,0,0,0.866916194,4
18984,2017-08-09 20:02,1.251838508,0.430871944,1.315025004,0.994361649,1.139785866,EEE,HHH,BBB,EEE,DDD,1,1,0.552453952,4
18985,2017-08-09 20:43,1.439322957,1.028393176,0.276722731,1.440334121,1.527303681,FFF,EEE,CCC,NA,DDD,0,0,0.963068598,4
18986,2017-08-09 21:12,0.899872838,2.12253703,4.922756646,3.201223508,0.298826544,FFF,FFF,CCC,DDD,NA,0,0,0.829518854,1
18987,2017-08-09 21:34,1.334052897,1.385326677,0.89051838,0.391391832,NA,HHH,EEE,BBB,DDD,NA,1,0,0.492666436,1
18988,2017-08-09 21:39,0.91224474,2.205074559,NA,0.666638772,0.222755818,DDD,HHH,AAA,BBB,NA,0,0,0.682779568,1
18989,2017-08-09 22:02,1.062714695,0.507854493,NA,2.937065624,3.193090027,BBB,DDD,AAA,BBB,NA,0,0,0.536754039,5
18990,2017-08-09 22:25,2.162760706,0.982776206,NA,0.808638963,2.181391258,DDD,HHH,BBB,BBB,NA,1,0,0.785220056,1
18991,2017-08-09 22:29,2.458431398,3.353237069,0.892141197,NA,1.502279359,CCC,HHH,BBB,EEE,NA,0,0,0.091227151,1
18992,2017-08-09 22:32,0.962102395,1.485129305,NA,0.146040708,NA,III,GGG,BBB,FFF,DDD,0,0,0.466067672,1
18993,2017-08-09 22:41,0.528037143,0.580613879,0.808185633,2.157243011,1.47664305,FFF,CCC,AAA,CCC,NA,0,0,0.565827786,5
18994,2017-08-09 23:05,0.984757632,5.850210877,2.188041618,2.869244368,NA,GGG,FFF,BBB,EEE,NA,1,0,0.314156826,5
18995,2017-08-09 23:15,0.709936636,3.43128621,1.490769907,0.582938074,2.057585401,EEE,DDD,AAA,DDD,AAA,1,0,0.424661432,2
18996,2017-08-09 23:28,0.422669357,2.047017962,0.794596796,0.973755834,NA,GGG,DDD,CCC,FFF,NA,1,0,0.431550049,2
18997,2017-08-09 23:37,0.883316047,2.5937353,NA,1.314877903,1.183396278,DDD,FFF,AAA,EEE,DDD,1,1,0.058063138,5
18998,2017-08-09 23:47,0.84107261,3.221229508,NA,0.287174624,0.155755612,CCC,BBB,AAA,NA,CCC,0,0,0.6826896,2
18999,2017-08-10 0:43,0.836542263,1.069586083,1.480260113,0.119273431,NA,CCC,BBB,BBB,NA,CCC,0,0,0.649668208,1
19000,2017-08-10 0:48,1.369374433,2.407969011,NA,NA,3.312066522,BBB,CCC,AAA,GGG,BBB,0,0,0.310900201,4
19001,2017-08-10 1:16,0.519200124,0.556350806,0.219327767,0.20882177,0.118024667,CCC,DDD,BBB,NA,NA,0,0,0.943312718,3
19002,2017-08-10 1:24,0.866262354,2.982157501,NA,0.520084839,NA,DDD,GGG,BBB,FFF,BBB,1,0,0.433479273,2
19003,2017-08-10 1:32,1.010536705,0.792100894,NA,0.48796668,0.168815607,DDD,HHH,BBB,CCC,AAA,0,0,0.940266347,1
19004,2017-08-10 2:12,0.650939051,0.987897292,NA,0.13405002,0.773932945,EEE,CCC,CCC,NA,DDD,0,0,0.753594795,5
19005,2017-08-10 3:34,0.761162786,2.547362033,NA,0.242533656,0.048596157,CCC,FFF,AAA,NA,CCC,1,0,0.315787605,2
19006,2017-08-10 3:46,0.868662223,0.592192091,NA,NA,NA,GGG,EEE,CCC,DDD,AAA,0,0,0.851304865,5
19007,2017-08-10 4:25,0.638048316,0.122468601,NA,1.248538761,2.850997721,AAA,GGG,AAA,CCC,CCC,0,0,0.533282316,1
19008,2017-08-10 4:32,1.420303138,4.308808436,3.884044805,3.494080424,0.465418303,EEE,CCC,BBB,EEE,BBB,0,0,0.503864158,3
19009,2017-08-10 4:46,1.104446746,1.690731342,NA,0.49781863,0.79762641,DDD,GGG,BBB,EEE,NA,1,0,0.525751816,4
19010,2017-08-10 4:51,1.431056598,1.658214165,2.496107993,0.734945894,NA,BBB,HHH,AAA,DDD,BBB,0,0,0.491696032,2
19011,2017-08-10 5:07,0.869520281,1.179643237,NA,0.486923188,0.585858835,DDD,GGG,BBB,CCC,EEE,0,0,0.805415479,2
19012,2017-08-10 5:15,1.063526402,1.526637808,2.413145439,2.367280318,0.462662575,CCC,EEE,BBB,NA,AAA,0,0,0.523927227,3
19013,2017-08-10 5:21,0.527717624,0.626180349,NA,NA,0.290274786,DDD,GGG,AAA,FFF,NA,1,0,0.345106359,3
19014,2017-08-10 5:39,0.560022655,1.481301675,1.228915748,5.902887309,1.325711727,III,FFF,CCC,BBB,NA,0,0,0.163574972,5
19015,2017-08-10 6:04,0.615651565,0.652525441,NA,NA,6.796771896,CCC,CCC,AAA,EEE,BBB,1,1,0.715634659,5
19016,2017-08-10 6:17,1.744887331,0.316065545,1.676954601,1.483715386,1.132487739,CCC,GGG,BBB,EEE,NA,1,1,0.84149226,1
19017,2017-08-10 6:20,0.929236903,1.398820166,3.112590455,2.439537369,0.500736877,FFF,DDD,BBB,NA,DDD,0,0,0.567105516,1
19018,2017-08-10 6:37,0.244328508,0.731810706,0.577426114,NA,1.026206691,DDD,EEE,AAA,NA,AAA,0,0,0.242186184,3
19019,2017-08-10 6:51,0.757012898,0.363361844,NA,1.380430977,0.506753684,DDD,EEE,AAA,CCC,CCC,0,0,0.556040148,1
19020,2017-08-10 7:45,0.946504359,0.806932374,0.690080157,1.290900788,0.476484799,FFF,DDD,BBB,FFF,NA,1,0,0.030470256,3
19021,2017-08-10 7:53,0.789014774,0.821394915,1.451397995,NA,5.375730593,EEE,FFF,CCC,EEE,NA,0,0,0.662372591,4
19022,2017-08-10 7:57,1.42618074,1.624233921,1.731202411,NA,7.154349235,CCC,DDD,AAA,BBB,EEE,1,1,0.841864646,3
19023,2017-08-10 8:06,0.929202452,0.317939763,0.712782633,1.476706936,0.783304662,BBB,CCC,BBB,NA,AAA,0,0,0.639883998,3
19024,2017-08-10 8:13,1.375588706,0.435465553,0.669687191,NA,0.491828267,DDD,EEE,BBB,NA,CCC,0,0,0.978896827,2
19025,2017-08-10 9:22,0.884162846,0.542710027,0.117707805,0.201418829,NA,AAA,CCC,AAA,GGG,NA,0,0,0.518500825,4
19026,2017-08-10 9:24,0.650701559,2.587339686,0.779167817,0.724901743,NA,DDD,CCC,AAA,NA,NA,0,0,0.347299544,3
19027,2017-08-10 9:56,0.809586954,1.413494577,0.333628781,0.718138842,0.462655051,EEE,CCC,AAA,DDD,DDD,1,1,0.331836249,3
19028,2017-08-10 10:02,0.853665148,0.605606479,NA,5.901063256,3.367241119,CCC,FFF,BBB,NA,BBB,0,0,0.819266568,1
19029,2017-08-10 10:36,1.561248966,0.682920604,1.067707332,8.337506304,5.382915575,EEE,DDD,BBB,DDD,EEE,0,0,0.607519547,2
19030,2017-08-10 11:38,0.918883789,5.710556068,NA,0.421721412,0.324118669,DDD,HHH,BBB,CCC,NA,0,0,0.800601588,4
19031,2017-08-10 11:41,0.762802232,1.918090836,1.106532821,1.558237693,1.11845659,EEE,III,AAA,FFF,NA,1,1,0.487925259,4
19032,2017-08-10 12:09,1.042555217,3.590919186,1.484306285,0.245957505,0.111735669,BBB,FFF,BBB,NA,NA,0,0,0.696817647,5
19033,2017-08-10 12:27,0.843155641,1.052704774,0.168200469,NA,11.15347453,EEE,BBB,AAA,NA,CCC,0,0,0.551057582,3
19034,2017-08-10 12:59,1.31175563,1.252992936,NA,NA,0.601008603,CCC,CCC,AAA,NA,NA,0,0,0.911752336,3
19035,2017-08-10 13:05,0.84354579,3.512487769,0.665676208,NA,0.036095709,CCC,EEE,BBB,DDD,NA,0,0,0.26091275,5
19036,2017-08-10 13:20,0.743982502,0.568361499,1.409730826,6.284637032,5.64517599,GGG,FFF,CCC,BBB,DDD,0,0,0.802082348,5
19037,2017-08-10 13:29,2.060071556,4.968621038,2.462309352,1.59821252,NA,AAA,III,AAA,GGG,BBB,0,0,0.607033738,3
19038,2017-08-10 13:29,0.857275027,0.973552789,NA,NA,NA,DDD,HHH,AAA,CCC,CCC,0,0,0.63155834,1
19039,2017-08-10 13:30,1.517509545,2.510884082,1.302210099,0.587715727,3.898680667,BBB,GGG,BBB,GGG,NA,1,0,0.19675956,4
19040,2017-08-10 13:37,0.71576464,0.537858693,2.818255281,NA,2.062427857,BBB,BBB,BBB,CCC,DDD,0,0,0.865537546,3
19041,2017-08-10 13:43,0.358312428,0.683685305,1.118959798,0.981635062,0.482537149,EEE,FFF,BBB,DDD,NA,1,0,0.225629096,2
19042,2017-08-10 14:11,1.1365289,0.320721816,0.762262402,2.049123828,0.267757313,GGG,GGG,BBB,EEE,CCC,0,0,0.600826657,1
19043,2017-08-10 14:41,1.1618945,2.186553534,2.382423611,NA,2.681753777,HHH,FFF,CCC,FFF,BBB,0,0,0.493328848,2
19044,2017-08-10 14:44,1.279377001,0.919040538,NA,0.520589027,0.500121154,HHH,EEE,CCC,CCC,CCC,0,0,0.821262525,2
19045,2017-08-10 15:29,1.80199519,1.691911988,NA,NA,6.66370265,EEE,DDD,CCC,BBB,DDD,0,0,0.539821262,4
19046,2017-08-10 15:55,1.924672193,0.387994917,0.381080807,NA,3.76013811,EEE,EEE,AAA,EEE,BBB,0,0,0.510182148,2
19047,2017-08-10 16:00,1.468985039,0.342378211,0.719564976,3.024033591,1.057067344,CCC,HHH,AAA,CCC,NA,0,0,0.543453655,1
19048,2017-08-10 16:24,0.40230485,0.875281373,1.539588397,0.119446212,1.272493195,GGG,CCC,CCC,NA,CCC,0,0,0.610177395,5
19049,2017-08-10 16:44,0.451403623,3.227818648,0.343605277,NA,0.952301252,CCC,GGG,CCC,DDD,CCC,1,0,0.35215958,4
19050,2017-08-10 16:51,1.002789858,1.31853656,0.554583419,0.57783881,0.376268627,CCC,EEE,BBB,NA,DDD,0,0,0.934502053,5
19051,2017-08-10 17:01,1.501589618,0.830225501,NA,1.592482648,1.455401787,FFF,FFF,CCC,CCC,NA,0,0,0.77209098,5
19052,2017-08-10 17:02,1.093057349,2.074223491,0.779659281,0.974450108,1.874038712,CCC,FFF,AAA,EEE,NA,1,0,0.348574809,4
19053,2017-08-10 17:02,0.897028816,0.711328348,4.438299283,0.513696006,1.125849899,EEE,GGG,BBB,CCC,CCC,0,0,0.718192365,3
19054,2017-08-10 17:10,1.238085588,1.334198244,NA,0.698664181,2.845587584,BBB,EEE,AAA,FFF,CCC,0,0,0.505237181,4
19055,2017-08-10 17:17,0.427697166,1.841950707,5.816428999,NA,NA,HHH,FFF,AAA,DDD,DDD,0,0,0.286464424,1
19056,2017-08-10 17:24,1.691664947,0.712076629,1.191108861,0.258301259,0.432154485,EEE,DDD,AAA,DDD,CCC,1,0,0.911038874,4
19057,2017-08-10 17:28,0.531468404,0.866969549,NA,0.420969962,NA,BBB,DDD,AAA,NA,NA,1,0,0.886273471,2
19058,2017-08-10 17:35,0.592560903,2.312687719,3.856931821,NA,2.324391206,CCC,EEE,BBB,NA,CCC,0,0,0.909894028,2
19059,2017-08-10 17:42,2.599771377,0.608973948,NA,NA,1.54343538,EEE,EEE,BBB,CCC,NA,0,0,0.806930068,1
19060,2017-08-10 17:57,0.996941065,0.288924607,0.457302646,1.202071053,1.063464762,GGG,GGG,BBB,CCC,CCC,0,0,0.771450842,2
19061,2017-08-10 18:00,0.640615627,1.392234994,0.88299494,0.556316969,0.103835044,BBB,HHH,AAA,CCC,CCC,0,0,0.766984344,1
19062,2017-08-10 19:20,3.749832305,0.847234282,NA,7.358694621,1.218749006,III,DDD,CCC,FFF,EEE,0,0,0.804914802,2
19063,2017-08-10 19:29,1.012998616,2.16343076,NA,0.353397325,0.250646844,BBB,EEE,BBB,CCC,BBB,0,0,0.977479794,3
19064,2017-08-10 19:32,2.527992926,0.953627077,2.439425058,0.514122599,4.274775401,DDD,HHH,AAA,EEE,EEE,0,0,0.774407727,1
19065,2017-08-10 19:44,0.458165116,0.272540162,0.208785966,1.68169724,NA,HHH,HHH,CCC,CCC,NA,0,0,0.985140159,2
19066,2017-08-10 20:22,1.119304711,3.357759599,5.751065031,0.441404401,1.242521431,EEE,BBB,BBB,NA,BBB,0,0,0.599449985,3
19067,2017-08-10 20:57,0.594824777,1.516977619,0.906844276,7.514255153,3.347363639,FFF,FFF,BBB,NA,EEE,0,0,0.368435404,5
19068,2017-08-10 21:02,0.878313666,1.185256658,2.010873651,0.513336573,2.789678764,CCC,CCC,AAA,AAA,BBB,0,0,0.550380437,3
19069,2017-08-10 21:05,1.321309702,0.48076608,NA,0.432641385,0.538628752,GGG,EEE,BBB,FFF,NA,0,0,0.504110285,4
19070,2017-08-10 21:09,0.453898384,0.984913181,0.530231216,4.456570582,2.226546262,BBB,HHH,BBB,EEE,NA,1,1,0.343080638,1
19071,2017-08-10 21:14,1.225163219,2.020044305,NA,2.530622825,1.862918922,III,DDD,BBB,EEE,NA,1,1,0.282786242,4
19072,2017-08-10 21:50,3.461203224,2.95449894,NA,NA,3.88980724,DDD,EEE,AAA,NA,NA,0,0,0.778610025,5
19073,2017-08-10 22:10,1.272260017,1.222411189,NA,0.160770452,NA,CCC,GGG,AAA,NA,CCC,0,0,0.741820541,1
19074,2017-08-10 22:20,0.886011257,0.402579056,NA,0.159199592,0.309791436,GGG,DDD,CCC,DDD,DDD,0,0,0.933997037,2
19075,2017-08-10 22:45,2.177185745,0.467903331,NA,NA,0.762063142,CCC,DDD,BBB,BBB,CCC,0,0,0.907632207,4
19076,2017-08-10 22:51,1.757149514,1.010587886,0.474629517,0.863575455,2.113702324,EEE,GGG,BBB,DDD,NA,1,0,0.295716005,5
19077,2017-08-10 23:03,0.853003693,1.210212188,0.283753838,6.114286317,3.203578169,HHH,HHH,BBB,NA,BBB,0,0,0.652010487,1
19078,2017-08-10 23:37,2.117517083,1.408953171,NA,1.827019969,0.820047757,GGG,III,CCC,FFF,NA,0,0,0.546076837,5
19079,2017-08-10 23:46,1.16190514,1.523806536,1.437684128,1.583868178,1.458000766,EEE,HHH,BBB,EEE,CCC,0,0,0.151401249,5
19080,2017-08-11 0:21,1.334447531,0.499802871,NA,0.407739075,0.266327483,HHH,GGG,BBB,CCC,DDD,1,0,0.647771949,1
19081,2017-08-11 0:31,0.803154874,0.256516341,0.890418325,NA,7.652824086,FFF,EEE,BBB,FFF,NA,0,0,0.319632188,1
19082,2017-08-11 0:36,0.889255966,2.337876014,NA,2.427887107,1.290075931,HHH,EEE,AAA,NA,DDD,0,0,0.763678687,2
19083,2017-08-11 0:39,0.353059511,0.357977374,NA,0.103106228,NA,FFF,GGG,CCC,CCC,NA,0,0,0.576967755,2
19084,2017-08-11 0:49,1.579782363,1.449457647,1.508653437,0.324751256,0.241420037,EEE,DDD,BBB,NA,CCC,0,0,0.931707651,1
19085,2017-08-11 0:55,1.105863778,0.595124979,0.381797526,NA,2.575601474,BBB,GGG,AAA,BBB,AAA,0,0,0.536370671,5
19086,2017-08-11 1:15,0.666225325,0.75625933,NA,NA,NA,BBB,FFF,AAA,BBB,BBB,0,0,0.713328081,1
19087,2017-08-11 1:27,2.97329019,0.824355372,NA,0.786953659,NA,CCC,AAA,BBB,NA,CCC,0,0,0.861302711,2
19088,2017-08-11 2:19,1.214830746,0.728760787,0.679661588,NA,2.063204067,HHH,DDD,BBB,DDD,NA,1,0,0.259085822,5
19089,2017-08-11 2:29,2.254655664,1.079657084,2.386452074,2.242241443,0.51522919,AAA,FFF,AAA,FFF,NA,1,1,0.781404076,4
19090,2017-08-11 2:34,0.61030502,0.574153669,1.466743055,0.377234931,0.418298337,CCC,BBB,AAA,DDD,BBB,1,1,0.526914421,2
19091,2017-08-11 3:00,1.240138758,2.111179049,1.833892235,NA,2.729487856,EEE,DDD,BBB,GGG,DDD,0,0,0.285497024,4
19092,2017-08-11 3:19,1.342235713,0.974042437,2.448177717,0.874442394,NA,AAA,FFF,AAA,NA,BBB,0,0,0.572361483,3
19093,2017-08-11 3:57,0.928478891,1.054118591,2.24321806,1.532385834,0.262685049,HHH,FFF,BBB,DDD,CCC,0,0,0.454706433,4
19094,2017-08-11 3:58,1.563884124,0.40841392,0.662005489,3.68018856,25.74594596,EEE,GGG,AAA,BBB,DDD,0,0,0.75734412,5
19095,2017-08-11 4:05,0.917324719,0.595907544,0.385628994,0.782016747,1.713416322,FFF,BBB,CCC,NA,NA,0,0,0.821863981,5
19096,2017-08-11 4:27,0.974521193,1.981679414,1.287443358,3.470913396,2.642197834,CCC,HHH,CCC,NA,DDD,1,1,0.801429172,5
19097,2017-08-11 5:32,1.221647874,2.100038879,NA,1.398603411,3.291736826,HHH,HHH,BBB,NA,CCC,0,0,0.95108493,5
19098,2017-08-11 5:59,1.851954745,0.531782245,0.961441501,NA,3.18781767,GGG,EEE,AAA,CCC,AAA,1,0,0.961262947,2
19099,2017-08-11 6:18,1.410557487,0.928585014,0.72299097,NA,NA,III,EEE,CCC,NA,NA,0,0,0.756173627,4
19100,2017-08-11 6:21,0.772618453,1.417558184,0.6608944,0.2728029,NA,FFF,CCC,BBB,DDD,AAA,1,0,0.19598866,5
19101,2017-08-11 6:49,1.4268342,1.468165858,NA,0.746344098,0.288132251,DDD,EEE,BBB,CCC,NA,0,0,0.736549973,4
19102,2017-08-11 7:04,1.745349886,0.244103996,NA,NA,NA,BBB,HHH,BBB,NA,AAA,0,0,0.862392709,4
19103,2017-08-11 7:26,1.241767422,2.235973675,0.869001164,3.676462058,NA,CCC,EEE,AAA,NA,NA,1,0,0.369771948,2
19104,2017-08-11 7:30,0.37687862,0.805123187,NA,1.043252123,NA,EEE,GGG,CCC,CCC,BBB,0,0,0.960950005,2
19105,2017-08-11 7:39,1.859482362,1.209322415,4.730543302,1.125206094,NA,CCC,DDD,BBB,BBB,BBB,0,0,0.690029817,5
19106,2017-08-11 8:10,2.070082009,4.283020957,NA,1.273696679,2.110373636,FFF,FFF,BBB,FFF,NA,0,0,0.11335835,2
19107,2017-08-11 8:12,1.758499769,1.490051196,NA,4.178742747,NA,GGG,GGG,AAA,AAA,NA,0,0,0.864756386,3
19108,2017-08-11 8:27,0.693688372,0.649980372,NA,0.353278891,0.174922931,AAA,EEE,AAA,NA,BBB,0,0,0.562923804,5
19109,2017-08-11 9:08,1.061687774,1.891310055,NA,NA,0.254062806,DDD,CCC,BBB,AAA,NA,0,0,0.917816833,3
19110,2017-08-11 9:12,1.476513176,1.14948239,NA,0.952740758,7.376602243,FFF,GGG,CCC,BBB,NA,0,0,0.7452854,2
19111,2017-08-11 10:44,1.878948022,4.30692652,0.784318982,6.000973947,14.06971168,GGG,CCC,BBB,EEE,CCC,1,1,0.088445421,2
19112,2017-08-11 11:03,2.672562762,3.684328154,NA,0.341814394,0.670863429,FFF,FFF,BBB,BBB,CCC,0,0,0.78865137,2
19113,2017-08-11 11:22,0.624290021,2.178708368,0.734075395,NA,NA,EEE,EEE,BBB,CCC,DDD,0,0,0.237488512,2
19114,2017-08-11 11:28,0.95841164,0.407681705,NA,2.048908083,1.239426331,EEE,FFF,BBB,EEE,DDD,0,0,0.997235032,3
19115,2017-08-11 11:32,1.807512923,0.50303274,NA,2.254649969,1.10979961,BBB,EEE,AAA,CCC,NA,0,0,0.666772571,1
19116,2017-08-11 11:37,1.347338286,0.978852373,NA,NA,2.778521879,III,GGG,CCC,NA,NA,0,0,0.975179635,4
19117,2017-08-11 11:55,2.048050742,1.95615675,1.338072264,0.697652381,2.206319932,DDD,DDD,AAA,EEE,NA,0,0,0.503630764,3
19118,2017-08-11 12:02,0.58096537,0.247257656,1.538821967,3.125551616,NA,CCC,CCC,AAA,NA,CCC,0,0,0.53875858,5
19119,2017-08-11 12:12,1.457286565,1.456447324,NA,0.490880642,0.700218427,III,GGG,CCC,EEE,DDD,1,0,0.887062086,1
19120,2017-08-11 12:39,0.640478185,0.304719534,0.269736422,NA,1.170607149,BBB,CCC,BBB,NA,CCC,0,0,0.86035215,3
19121,2017-08-11 12:53,1.000688738,1.168134378,NA,0.616853525,2.810989337,GGG,CCC,BBB,CCC,NA,0,0,0.670674308,3
19122,2017-08-11 13:18,1.039780788,0.62086858,2.643031608,1.595409411,0.929086797,EEE,FFF,CCC,CCC,EEE,1,0,0.760940229,4
19123,2017-08-11 13:55,0.434528665,0.648905787,2.286957566,NA,0.673232251,FFF,FFF,BBB,NA,NA,0,0,0.863523603,2
19124,2017-08-11 14:19,0.666748042,3.691829162,NA,NA,0.314867254,AAA,GGG,AAA,BBB,AAA,1,0,0.560557931,1
19125,2017-08-11 14:31,1.584050467,0.413439849,NA,1.559204415,1.207824501,CCC,HHH,AAA,AAA,BBB,0,0,0.634986838,5
19126,2017-08-11 14:32,1.020108866,0.928404298,NA,NA,NA,EEE,BBB,BBB,DDD,DDD,0,0,0.399545596,2
19127,2017-08-11 14:39,0.598119347,1.587624287,1.249793499,1.338377358,1.82259235,CCC,GGG,AAA,GGG,AAA,1,1,0.024495013,1
19128,2017-08-11 15:44,2.642945523,1.33248802,NA,1.115618904,1.338590959,BBB,FFF,BBB,BBB,DDD,0,0,0.956417035,1
19129,2017-08-11 15:45,1.939166228,1.869745231,NA,1.802692612,NA,EEE,FFF,BBB,CCC,CCC,1,0,0.758206504,4
19130,2017-08-11 16:01,0.813985392,0.639475802,NA,NA,1.501585583,BBB,EEE,AAA,CCC,BBB,0,0,0.896053979,2
19131,2017-08-11 16:04,1.089505533,0.71075448,1.001983092,0.549857942,1.635277934,DDD,GGG,BBB,EEE,CCC,0,0,0.474489708,5
19132,2017-08-11 16:15,0.933457086,1.391115594,NA,0.18259754,0.212208976,DDD,DDD,CCC,DDD,BBB,0,0,0.459720916,5
19133,2017-08-11 16:36,0.609825625,0.685357343,0.753131299,0.348805276,0.395610738,AAA,DDD,AAA,BBB,BBB,0,0,0.594275425,3
19134,2017-08-11 16:43,0.691263464,2.540657458,5.74290771,NA,0.028270159,CCC,GGG,AAA,CCC,EEE,0,0,0.766311874,3
19135,2017-08-11 17:44,1.448537002,2.957970603,4.016705782,0.222272918,0.595338034,CCC,CCC,AAA,EEE,NA,0,0,0.93257542,4
19136,2017-08-11 17:48,0.354194358,0.490633237,NA,4.495119109,1.694477856,DDD,BBB,AAA,EEE,CCC,0,0,0.501562447,3
19137,2017-08-11 18:11,0.651522669,1.095382218,NA,NA,0.767624034,HHH,HHH,CCC,GGG,CCC,1,0,0.461546286,4
19138,2017-08-11 18:16,1.497767335,0.398432017,NA,2.190052051,NA,FFF,EEE,CCC,FFF,BBB,0,0,0.60459091,2
19139,2017-08-11 18:42,1.068175315,1.52181814,0.685594941,5.362558602,NA,DDD,BBB,BBB,EEE,AAA,0,0,0.491278811,2
19140,2017-08-11 18:42,1.099439747,1.827294583,1.297727553,1.271530711,NA,GGG,DDD,CCC,GGG,NA,1,0,0.41976992,5
19141,2017-08-11 18:44,0.905873943,0.754645136,0.44797756,1.957602896,NA,EEE,GGG,BBB,CCC,NA,0,0,0.65422091,4
19142,2017-08-11 18:46,1.11812983,0.961047664,0.944510913,2.840583809,4.183788343,HHH,CCC,BBB,NA,AAA,0,0,0.885774595,2
19143,2017-08-11 19:51,1.21009562,0.781517257,2.341999612,1.219725629,2.076465352,CCC,HHH,BBB,FFF,BBB,0,0,0.892537945,2
19144,2017-08-11 19:52,1.061002999,2.804798979,0.762629779,0.702790254,1.945054191,HHH,DDD,CCC,EEE,NA,1,1,0.034569601,4
19145,2017-08-11 19:56,0.741366273,1.196380913,0.441356979,4.264652135,0.794759288,EEE,GGG,AAA,EEE,CCC,0,0,0.168015953,2
19146,2017-08-11 20:06,0.736963143,2.510552001,1.004222443,1.273007883,0.199073769,EEE,EEE,AAA,DDD,AAA,1,0,0.365108036,4
19147,2017-08-11 20:10,1.278807705,0.379550488,1.658599054,3.001054593,NA,FFF,GGG,BBB,BBB,BBB,0,0,0.802857925,4
19148,2017-08-11 20:36,1.379557132,4.261192767,NA,2.778914867,3.872138346,EEE,DDD,BBB,NA,BBB,0,0,0.790818648,2
19149,2017-08-11 20:49,0.791642062,1.084710053,0.901823588,1.681511554,4.971235454,DDD,FFF,BBB,EEE,CCC,1,1,0.252627963,1
19150,2017-08-11 21:28,1.698486969,1.172679842,0.878018742,1.109379158,NA,BBB,GGG,AAA,CCC,BBB,1,1,0.57603745,2
19151,2017-08-11 21:33,1.906995848,4.139967059,NA,1.99140141,0.583421736,GGG,FFF,BBB,NA,DDD,0,0,0.598333833,5
19152,2017-08-11 21:41,1.534299889,0.85347761,0.299966779,NA,0.462891619,GGG,EEE,CCC,CCC,EEE,0,0,0.909848887,5
19153,2017-08-11 21:59,1.045077619,2.589562551,NA,2.881832985,0.141803095,HHH,CCC,BBB,EEE,NA,1,0,0.249499134,2
