ID,DATETIME,INTERNAL,TELCO_A,TELCO_B,BUREAU_X,BUREAU_Y,BUREAU_Y_STATUS,UTILITY,DEVICE,APPROVED,FPD30
114111,2017-03-26 22:43:47,2.3887337032636795,,57.0,-2.0,,NO-ASK,GOOD,,1.0,0.0
114112,2017-03-26 22:53:59,2.329800420680504,,61.0,-1.0,0.9711351392536982,HIT,GOOD,,1.0,0.0
114113,2017-03-26 23:01:24,2.0091358195304503,0.11194492189606753,,326.0,,NO-HIT,N/A,,1.0,0.0
114114,2017-03-26 23:13:23,2.354011831156761,,63.0,,0.9390765881139156,HIT,ERROR,,1.0,0.0
114115,2017-03-26 23:30:06,1.2397860992186551,0.061409833213526,,,0.8719051134789981,HIT,ERROR,,1.0,0.0
114116,2017-03-26 23:41:00,2.0444206642434892,,,296.0,,NO-ASK,ERROR,,1.0,0.0
114117,2017-03-26 23:47:59,3.039565865690799,,67.0,,0.9042073487552417,HIT,NEW,,1.0,0.0
114118,2017-03-27 00:01:14,2.631694517176395,0.05794762691248323,,,,NO-ASK,N/A,,1.0,0.0
114119,2017-03-27 00:01:18,3.1024352976380625,0.06357322251079156,,314.0,,NO-ASK,N/A,,1.0,1.0
114120,2017-03-27 00:03:56,2.6910772601266,,65.0,-2.0,,NO-ASK,N/A,,1.0,0.0
114121,2017-03-27 00:18:59,4.30765907666749,,58.0,317.0,0.9412062128188091,HIT,N/A,,1.0,0.0
114122,2017-03-27 00:35:01,2.127814129468588,,65.0,304.0,,NO-HIT,DEBTOR,,1.0,0.0
114123,2017-03-27 00:51:16,3.303925494030388,0.04865404878147628,,-2.0,,NO-ASK,N/A,,1.0,0.0
114124,2017-03-27 00:57:26,2.1742166883497003,,64.0,-2.0,,NO-ASK,GOOD,,1.0,0.0
114125,2017-03-27 01:00:11,1.2478137511004452,0.12299957460219868,,,,NO-ASK,N/A,,0.0,
114126,2017-03-27 01:08:38,1.0697869020265458,,64.0,,,NO-HIT,N/A,,0.0,
114127,2017-03-27 01:16:56,2.745322316708036,,,-1.0,0.9465664577222644,HIT,GOOD,,1.0,0.0
114128,2017-03-27 01:31:05,1.7434089102310855,,60.0,,,NO-ASK,GOOD,,1.0,0.0
114129,2017-03-27 01:31:08,2.8929911570958073,0.07379817664454313,,,,NO-ASK,N/A,,1.0,0.0
114130,2017-03-27 01:36:16,4.255306597089029,,63.0,,0.9144081443409047,HIT,NEW,,1.0,0.0
114131,2017-03-27 01:48:29,0.6983638553742829,,62.0,,,NO-ASK,N/A,,0.0,
114132,2017-03-27 02:03:28,2.4267603304095697,0.0829923090328274,,-2.0,0.9519079503317492,HIT,GOOD,,1.0,0.0
114133,2017-03-27 02:19:51,2.13244924050102,0.07792923602734114,,,0.9124229714073233,HIT,NEW,,1.0,0.0
114134,2017-03-27 02:22:14,1.0136889923958898,0.11211155712426624,,-2.0,0.9183118842677621,HIT,ERROR,,0.0,
114135,2017-03-27 02:24:57,2.109493874279781,0.144909289701742,,,,NO-ASK,N/A,,0.0,
114136,2017-03-27 02:35:42,1.902944532782234,,66.0,303.0,,NO-ASK,ERROR,,0.0,
114137,2017-03-27 02:39:53,1.5256076228918836,0.03454160180144672,,,,NO-ASK,GOOD,,1.0,0.0
114138,2017-03-27 02:50:32,2.5945838287993124,,,-1.0,,NO-HIT,NEW,,1.0,0.0
114139,2017-03-27 03:05:33,1.692428389105098,0.04869439985257107,,311.0,,NO-ASK,N/A,,0.0,
114140,2017-03-27 03:07:28,0.7840344656749979,,,-2.0,,NO-ASK,GOOD,,0.0,
114141,2017-03-27 03:14:37,2.2733575786530733,,61.0,313.0,0.8822660098091744,HIT,NEW,,0.0,
114142,2017-03-27 03:29:42,1.4813181565056444,,58.0,296.0,0.8868301480428217,HIT,N/A,,0.0,
114143,2017-03-27 03:40:47,2.8438030121550164,,59.0,306.0,,NO-ASK,N/A,,0.0,
114144,2017-03-27 03:53:58,0.904502789073605,,67.0,311.0,0.9266510504306562,HIT,ERROR,,0.0,
114145,2017-03-27 04:02:34,2.615761432282491,,60.0,,,NO-ASK,DEBTOR,,1.0,0.0
114146,2017-03-27 04:04:02,2.210358043254263,0.09788366838191276,,,,NO-ASK,ERROR,,0.0,
114147,2017-03-27 04:04:29,2.4129108092954183,,63.0,-2.0,,NO-ASK,ERROR,,1.0,0.0
114148,2017-03-27 04:10:18,0.833852866394555,0.0363565179834181,,,,NO-ASK,NEW,,0.0,
114149,2017-03-27 04:12:43,3.1031803341079236,,,,,NO-HIT,GOOD,,1.0,0.0
114150,2017-03-27 04:28:28,2.1568872470869622,,,,,NO-ASK,ERROR,,1.0,0.0
114151,2017-03-27 04:42:57,4.08743344601397,,59.0,-2.0,0.9383093341816827,HIT,N/A,,1.0,0.0
114152,2017-03-27 04:47:54,2.201188282525861,,65.0,-2.0,,NO-ASK,DEBTOR,,1.0,0.0
114153,2017-03-27 04:57:30,3.8752834571358505,,66.0,,0.9781284389599418,HIT,NEW,,1.0,0.0
114154,2017-03-27 05:04:08,1.987715455313807,,63.0,,,NO-ASK,NEW,,1.0,0.0
114155,2017-03-27 05:19:11,4.664927012494376,,58.0,,0.8644493052993111,HIT,N/A,,0.0,
114156,2017-03-27 05:29:11,0.6997432482452722,0.024590046122341835,,,,NO-ASK,N/A,,1.0,1.0
114157,2017-03-27 05:32:15,3.645381319552704,,67.0,,0.8994659501152984,HIT,NEW,,0.0,
114158,2017-03-27 05:46:51,0.042878105514360255,0.049427705046639514,,314.0,,NO-ASK,ERROR,,0.0,
114159,2017-03-27 05:59:15,3.0332789307034265,,65.0,-2.0,,NO-HIT,N/A,,1.0,0.0
114160,2017-03-27 06:14:13,3.692701962020375,,,,,NO-ASK,N/A,,1.0,0.0
114161,2017-03-27 06:30:25,1.401235404267154,,60.0,-2.0,,NO-ASK,GOOD,,1.0,0.0
114162,2017-03-27 06:47:11,2.791780569475216,,65.0,,,NO-ASK,N/A,,1.0,0.0
114163,2017-03-27 06:56:15,3.366203639880866,0.10039067766368914,,-1.0,0.9068594453516284,HIT,DEBTOR,,1.0,0.0
114164,2017-03-27 07:03:57,3.8307836220130786,0.05782732459115991,,,,NO-ASK,ERROR,,1.0,0.0
114165,2017-03-27 07:15:28,2.699684528137181,,61.0,,,NO-ASK,DEBTOR,,1.0,0.0
114166,2017-03-27 07:15:41,2.9441597211159958,0.10363298858572811,,306.0,0.9460382568303635,HIT,GOOD,,1.0,0.0
114167,2017-03-27 07:21:09,1.8620063680722736,,66.0,313.0,,NO-ASK,N/A,,0.0,
114168,2017-03-27 07:22:41,2.829679043361758,,,294.0,0.9563606319483955,HIT,N/A,,1.0,0.0
114169,2017-03-27 07:39:11,3.5499985292908978,,61.0,294.0,,NO-ASK,GOOD,,1.0,0.0
114170,2017-03-27 07:40:52,1.6096731575335712,,,,,NO-ASK,N/A,,0.0,
114171,2017-03-27 07:44:40,2.878366288867901,,60.0,,,NO-ASK,DEBTOR,,1.0,1.0
114172,2017-03-27 08:01:32,1.965478889090927,,60.0,,,NO-ASK,N/A,,1.0,0.0
114173,2017-03-27 08:16:19,3.3243319783076077,,,-2.0,,NO-ASK,GOOD,,1.0,0.0
114174,2017-03-27 08:30:41,2.930502947978516,0.03433335469165988,,298.0,0.9194477895566737,HIT,GOOD,,1.0,0.0
114175,2017-03-27 08:40:34,2.9376466350547226,0.14742673123206196,,,,NO-ASK,N/A,,1.0,0.0
114176,2017-03-27 08:57:14,3.730641467731896,,60.0,,,NO-HIT,ERROR,,1.0,0.0
114177,2017-03-27 08:58:54,3.155001253404139,,64.0,-2.0,0.9514333379015677,HIT,GOOD,,1.0,0.0
114178,2017-03-27 09:15:13,2.7214099210757787,0.14461256772848385,,,,NO-HIT,GOOD,,1.0,0.0
114179,2017-03-27 09:15:33,1.601475440579092,,64.0,,,NO-ASK,GOOD,,1.0,0.0
114180,2017-03-27 09:26:04,1.511292332009364,,61.0,308.0,,NO-ASK,ERROR,,0.0,
114181,2017-03-27 09:40:37,2.5810370202372312,0.10582083761706518,,-1.0,0.9549877250723748,HIT,ERROR,,0.0,
114182,2017-03-27 09:45:53,2.775468936563904,,,,0.9160476674601903,HIT,N/A,,0.0,
114183,2017-03-27 10:00:45,2.8290848495869705,,58.0,-1.0,0.8186943789566532,HIT,N/A,,1.0,0.0
114184,2017-03-27 10:06:37,4.001197113387667,,70.0,314.0,,NO-HIT,NEW,,1.0,0.0
114185,2017-03-27 10:12:03,1.9811314773080768,0.09835012797275633,,292.0,,NO-ASK,N/A,,0.0,
114186,2017-03-27 10:24:58,3.1513913292626947,,61.0,,,NO-HIT,GOOD,,1.0,0.0
114187,2017-03-27 10:26:31,4.065312915855309,0.047046118289884475,,310.0,0.8798550736805362,HIT,NEW,,1.0,0.0
114188,2017-03-27 10:35:53,2.554395013149869,0.1088025960850657,,301.0,0.9127561130802594,HIT,N/A,,1.0,0.0
114189,2017-03-27 10:44:41,2.9536611062622145,,63.0,,0.9400534671474122,HIT,GOOD,,1.0,0.0
114190,2017-03-27 10:58:08,1.2325756503821788,0.17883348709800317,,,,NO-ASK,NEW,,0.0,
114191,2017-03-27 11:01:59,1.9178898633234398,,62.0,,0.9181321909988499,HIT,ERROR,,1.0,0.0
114192,2017-03-27 11:10:24,1.5643172828552139,,,-1.0,0.9043720713928732,HIT,N/A,,1.0,1.0
114193,2017-03-27 11:13:22,2.2401182329939626,,65.0,-2.0,,NO-ASK,N/A,,1.0,0.0
114194,2017-03-27 11:27:00,2.763908021396931,,,308.0,0.9103184710758309,HIT,N/A,,0.0,
114195,2017-03-27 11:37:38,2.837238853904878,,,318.0,,NO-ASK,N/A,,1.0,0.0
114196,2017-03-27 11:50:09,2.947966382901084,0.09759941477297318,,,,NO-ASK,DEBTOR,,1.0,0.0
114197,2017-03-27 12:06:17,2.860878803189857,,63.0,,,NO-ASK,GOOD,,1.0,0.0
114198,2017-03-27 12:12:36,3.480630084725472,,,-1.0,,NO-ASK,GOOD,,1.0,0.0
114199,2017-03-27 12:21:33,2.749417810420773,0.04872449360362485,,308.0,,NO-ASK,N/A,,1.0,0.0
114200,2017-03-27 12:32:50,2.5526964353304473,,67.0,310.0,,NO-HIT,NEW,,1.0,0.0
114201,2017-03-27 12:39:00,3.4952863325610943,,58.0,-1.0,,NO-HIT,NEW,,1.0,0.0
114202,2017-03-27 12:54:22,2.0079500493203666,0.03354790211082226,,300.0,,NO-ASK,DEBTOR,,1.0,0.0
114203,2017-03-27 12:58:10,2.2396755434739886,0.14077902743510773,,,,NO-ASK,N/A,,1.0,0.0
114204,2017-03-27 13:11:08,2.150538927502252,,63.0,,,NO-ASK,DEBTOR,,1.0,0.0
114205,2017-03-27 13:16:52,2.1034580219184744,0.03329127815464239,,-1.0,,NO-ASK,ERROR,,1.0,0.0
114206,2017-03-27 13:23:11,3.128388783085141,0.1373093657960699,,324.0,,NO-ASK,N/A,,0.0,
114207,2017-03-27 13:24:31,2.2698916309709127,0.10243888941405344,,312.0,,NO-ASK,DEBTOR,,1.0,0.0
114208,2017-03-27 13:40:58,4.3597000739531655,,64.0,-1.0,,NO-ASK,ERROR,,1.0,0.0
114209,2017-03-27 13:44:52,2.8350854672225174,,66.0,,0.8948784855661818,HIT,GOOD,,1.0,0.0
114210,2017-03-27 13:58:33,1.4112450014607862,0.08743920536218497,,,0.9560011235983725,HIT,N/A,,0.0,
114211,2017-03-27 13:58:35,1.7359802866319478,0.18504236863451085,,314.0,0.9411699068732255,HIT,NEW,,1.0,0.0
114212,2017-03-27 14:09:50,3.259820867721244,0.03362370943739612,,-2.0,,NO-ASK,DEBTOR,,1.0,0.0
114213,2017-03-27 14:26:21,4.8359261315878035,,60.0,294.0,,NO-ASK,ERROR,,1.0,0.0
114214,2017-03-27 14:29:00,2.3500148489449595,0.10008606413851429,,-2.0,,NO-ASK,DEBTOR,,0.0,
114215,2017-03-27 14:34:51,3.0165557636987264,,63.0,321.0,,NO-ASK,GOOD,,0.0,
114216,2017-03-27 14:36:17,4.169677196425156,,64.0,-1.0,0.93076933979743,HIT,N/A,,1.0,0.0
114217,2017-03-27 14:49:57,2.977882648185861,,,307.0,,NO-ASK,GOOD,,0.0,
114218,2017-03-27 15:01:59,1.658065880502726,0.04883177152101359,,296.0,0.9724443999516668,HIT,N/A,,1.0,0.0
114219,2017-03-27 15:18:24,2.662129806884054,0.06651625860300803,,,,NO-ASK,GOOD,,1.0,0.0
114220,2017-03-27 15:26:07,3.1917584685780787,,,,,NO-ASK,ERROR,,1.0,0.0
114221,2017-03-27 15:27:17,2.692238520942461,,62.0,294.0,0.9525492436674338,HIT,N/A,,1.0,0.0
114222,2017-03-27 15:37:27,3.140519353031967,,57.0,-2.0,0.9142006328139564,HIT,GOOD,,1.0,0.0
114223,2017-03-27 15:37:32,3.530741809975778,,,,,NO-ASK,GOOD,,1.0,0.0
114224,2017-03-27 15:51:20,1.018427859105784,0.05352745850388885,,,0.912853047587193,HIT,N/A,,1.0,0.0
114225,2017-03-27 15:58:54,2.25702069696113,,62.0,,,NO-ASK,DEBTOR,,1.0,0.0
114226,2017-03-27 16:07:47,3.5148082430967524,,61.0,,0.9462080472259979,HIT,GOOD,,1.0,0.0
114227,2017-03-27 16:23:57,2.718358753291671,,,,,NO-ASK,GOOD,,1.0,0.0
114228,2017-03-27 16:40:23,4.22581787213987,,60.0,-1.0,,NO-ASK,GOOD,,1.0,0.0
114229,2017-03-27 16:44:31,4.08821379714184,,63.0,307.0,,NO-ASK,DEBTOR,,1.0,0.0
114230,2017-03-27 16:44:59,3.0208424675251924,0.08997987128304819,,,0.9170533128700047,HIT,N/A,,1.0,0.0
114231,2017-03-27 16:49:54,1.74722265337088,,62.0,-1.0,0.9562329611760841,HIT,NEW,,1.0,0.0
114232,2017-03-27 16:50:56,4.78837512607816,,60.0,-1.0,,NO-ASK,GOOD,,1.0,0.0
114233,2017-03-27 16:53:38,2.788747683797025,0.05257260312465806,,-1.0,,NO-HIT,N/A,,0.0,
114234,2017-03-27 17:08:22,3.0734769514969735,,61.0,305.0,,NO-ASK,ERROR,,1.0,0.0
114235,2017-03-27 17:24:53,2.335266794069648,,63.0,,,NO-ASK,N/A,,0.0,
114236,2017-03-27 17:26:09,2.2397557265521275,0.11286520560454127,,,,NO-ASK,N/A,,1.0,0.0
114237,2017-03-27 17:29:29,2.5527114362486354,,,,,NO-ASK,GOOD,,1.0,0.0
114238,2017-03-27 17:43:10,2.024053533171403,0.036729353636171025,,314.0,,NO-ASK,NEW,,1.0,0.0
114239,2017-03-27 17:52:53,4.388876056072756,,66.0,,,NO-ASK,ERROR,,1.0,0.0
114240,2017-03-27 18:01:10,0.19198952236273883,,60.0,-2.0,,NO-HIT,DEBTOR,,0.0,
114241,2017-03-27 18:05:17,0.9239955851896897,,66.0,,,NO-ASK,N/A,,0.0,
114242,2017-03-27 18:12:01,2.144868519387091,0.0991054078781225,,,,NO-ASK,DEBTOR,,1.0,0.0
114243,2017-03-27 18:23:26,0.2708591430560551,,63.0,-2.0,,NO-ASK,N/A,,1.0,0.0
114244,2017-03-27 18:36:59,1.2532864521008782,,62.0,304.0,0.8922866817986904,HIT,DEBTOR,,1.0,0.0
114245,2017-03-27 18:38:21,2.7760060810573837,0.06932815486359645,,,,NO-HIT,DEBTOR,,0.0,
114246,2017-03-27 18:50:52,2.0969618204263796,0.14582961646363168,,-1.0,,NO-HIT,DEBTOR,,1.0,0.0
114247,2017-03-27 19:05:18,2.9777272041451606,0.1729578032172655,,320.0,0.8847103588902608,HIT,N/A,,0.0,
114248,2017-03-27 19:14:47,1.4204731434273898,,,,0.918511017113388,HIT,DEBTOR,,1.0,0.0
114249,2017-03-27 19:30:54,2.345594102825346,0.09111208035028762,,,0.9199642824859969,HIT,DEBTOR,,0.0,
114250,2017-03-27 19:33:36,3.164123410029137,0.08636281657289546,,,,NO-ASK,N/A,,1.0,0.0
114251,2017-03-27 19:45:09,1.8630246243511999,0.07246840306213786,,305.0,,NO-ASK,GOOD,,0.0,
114252,2017-03-27 20:01:38,1.5497630006853935,,61.0,-2.0,0.9087973544237595,HIT,NEW,,1.0,0.0
114253,2017-03-27 20:02:54,3.736965693271782,0.08877646820970997,,-1.0,,NO-HIT,DEBTOR,,1.0,0.0
114254,2017-03-27 20:18:24,3.07114739917985,,60.0,309.0,0.9337970907594115,HIT,N/A,,0.0,
114255,2017-03-27 20:22:19,2.8034595713269552,0.04827441452445602,,-2.0,,NO-ASK,DEBTOR,,1.0,1.0
114256,2017-03-27 20:38:21,3.8570308924563093,0.0673192595334412,,,0.9082878891379227,HIT,GOOD,,1.0,0.0
114257,2017-03-27 20:39:47,2.831813423320736,0.08265728687488338,,,,NO-ASK,N/A,,1.0,0.0
114258,2017-03-27 20:50:11,3.5293117257837796,,65.0,320.0,,NO-ASK,N/A,,1.0,0.0
114259,2017-03-27 20:57:07,2.9743865629494404,,59.0,,0.8629855830776114,HIT,DEBTOR,,1.0,0.0
114260,2017-03-27 20:58:13,1.9688052600079107,,54.0,,0.9183686120167669,HIT,DEBTOR,,0.0,
114261,2017-03-27 21:04:44,1.412271128659657,0.059138422156701176,,,,NO-ASK,GOOD,,1.0,0.0
114262,2017-03-27 21:16:27,2.9102629054534144,,,,0.9200526383502226,HIT,DEBTOR,,1.0,0.0
114263,2017-03-27 21:33:04,3.1375754204827224,0.061597441043528045,,,,NO-ASK,N/A,,1.0,0.0
114264,2017-03-27 21:45:07,1.443671826470331,,61.0,-2.0,,NO-ASK,NEW,,1.0,1.0
114265,2017-03-27 21:50:17,0.7923180864857351,,62.0,,,NO-HIT,GOOD,,0.0,
114266,2017-03-27 22:04:49,2.311968745284494,0.12375195433546138,,-1.0,,NO-HIT,N/A,,1.0,0.0
114267,2017-03-27 22:15:08,2.5523377053818974,,64.0,-1.0,,NO-ASK,N/A,,1.0,0.0
114268,2017-03-27 22:17:26,2.5146619675225623,0.07611451644713596,,307.0,,NO-ASK,ERROR,,1.0,0.0
114269,2017-03-27 22:24:12,1.9756175064042663,0.07561940594658068,,,,NO-ASK,N/A,,1.0,1.0
114270,2017-03-27 22:25:36,2.8387142795673914,0.19718179764549015,,303.0,0.9164333585321617,HIT,GOOD,,1.0,0.0
114271,2017-03-27 22:39:15,3.550824061006656,,,293.0,,NO-ASK,NEW,,1.0,0.0
114272,2017-03-27 22:52:37,2.5135966388798705,0.09644832869159825,,311.0,,NO-ASK,GOOD,,1.0,0.0
114273,2017-03-27 22:56:42,2.147129500477481,,61.0,-2.0,,NO-ASK,GOOD,,1.0,0.0
114274,2017-03-27 23:01:51,1.5365784152618052,0.08978699753946617,,308.0,0.8396995020778858,HIT,GOOD,,1.0,0.0
114275,2017-03-27 23:04:29,2.526087757186232,,59.0,,,NO-ASK,N/A,,1.0,0.0
114276,2017-03-27 23:12:58,1.8171444707431692,0.1259928544011153,,,0.8638289079292973,HIT,NEW,,0.0,
114277,2017-03-27 23:29:32,3.5172201969392725,0.0537280094189726,,-2.0,,NO-ASK,N/A,,1.0,0.0
114278,2017-03-27 23:43:29,2.6240239238281995,,59.0,,0.9131447701507471,HIT,GOOD,,1.0,0.0
114279,2017-03-27 23:49:35,2.701152557558574,0.07134524959668431,,-1.0,0.9171231578960363,HIT,N/A,,1.0,0.0
114280,2017-03-27 23:49:46,3.2345418708199523,0.08698065873265337,,-2.0,,NO-ASK,GOOD,,1.0,0.0
114281,2017-03-27 23:56:33,2.1481001400347934,0.12716860487552528,,,,NO-ASK,ERROR,,1.0,0.0
114282,2017-03-28 00:02:15,4.4871944875762235,,62.0,310.0,0.7886367755359994,HIT,ERROR,,1.0,0.0
114283,2017-03-28 00:09:07,3.933429517435993,,61.0,,,NO-HIT,DEBTOR,,1.0,0.0
114284,2017-03-28 00:24:15,2.840441156387485,,,,,NO-ASK,N/A,,0.0,
114285,2017-03-28 00:34:41,3.7514713474506047,,65.0,-2.0,,NO-ASK,ERROR,,1.0,0.0
114286,2017-03-28 00:46:46,2.476130888477866,0.09453869454574537,,,0.9117480713384367,HIT,N/A,,0.0,
114287,2017-03-28 00:56:57,3.231294011173249,,62.0,,,NO-ASK,DEBTOR,,1.0,0.0
114288,2017-03-28 01:00:24,2.063424371202969,,56.0,-1.0,0.9252318812063379,HIT,DEBTOR,,1.0,0.0
114289,2017-03-28 01:02:12,4.275116835987387,0.13938005909865125,,301.0,,NO-ASK,NEW,,1.0,0.0
114290,2017-03-28 01:13:40,1.2773023721915024,,59.0,,,NO-ASK,GOOD,,0.0,
114291,2017-03-28 01:24:34,3.0076982228837488,,62.0,,0.874581263028216,HIT,ERROR,,1.0,0.0
114292,2017-03-28 01:27:27,3.0607383178059266,,57.0,323.0,,NO-ASK,GOOD,,1.0,0.0
114293,2017-03-28 01:44:40,2.9022884815398395,0.057031124726084736,,,,NO-HIT,DEBTOR,,1.0,0.0
114294,2017-03-28 01:47:44,2.070218615562866,0.07314952818508269,,,,NO-ASK,GOOD,,0.0,
114295,2017-03-28 01:59:21,3.910346296909453,0.16585059424544424,,,0.8085076828482061,HIT,N/A,,1.0,0.0
114296,2017-03-28 02:11:17,3.512110847984636,,62.0,,,NO-HIT,N/A,,1.0,0.0
114297,2017-03-28 02:12:24,2.4888533624673994,,60.0,-1.0,,NO-ASK,NEW,,1.0,0.0
114298,2017-03-28 02:26:22,1.725680225954046,,,-2.0,0.9154850142483796,HIT,GOOD,,1.0,0.0
114299,2017-03-28 02:31:55,2.6723625139766884,0.08110664475537299,,-1.0,,NO-ASK,N/A,,0.0,
114300,2017-03-28 02:32:35,5.799963046534085,,61.0,306.0,,NO-ASK,N/A,,1.0,0.0
114301,2017-03-28 02:34:57,1.2952492584426842,,60.0,,0.9166309199029988,HIT,DEBTOR,,0.0,
114302,2017-03-28 02:36:24,3.7761258955675228,0.08944083999192554,,,,NO-ASK,N/A,,1.0,0.0
114303,2017-03-28 02:52:39,2.783903367488652,0.059950366763105056,,299.0,,NO-ASK,ERROR,,1.0,0.0
114304,2017-03-28 03:07:59,3.3992167199742696,0.0844162827161753,,,0.903329172232787,HIT,N/A,,1.0,0.0
114305,2017-03-28 03:08:07,2.363129422078295,,59.0,-2.0,,NO-ASK,GOOD,,1.0,0.0
114306,2017-03-28 03:12:22,1.8546408194638162,,61.0,311.0,0.9520115936652099,HIT,ERROR,,1.0,0.0
114307,2017-03-28 03:28:28,1.4945566762632,0.1137728222411799,,-1.0,,NO-HIT,N/A,,1.0,0.0
114308,2017-03-28 03:39:06,1.772415348239197,0.1543681742163311,,,0.9646159890981556,HIT,N/A,,1.0,0.0
114309,2017-03-28 03:54:33,2.606926717081318,,63.0,,,NO-ASK,N/A,,1.0,0.0
114310,2017-03-28 03:57:43,2.486565828158085,,66.0,,,NO-HIT,N/A,,1.0,0.0
114311,2017-03-28 04:07:38,1.848879649895635,0.11579365702422884,,,0.911758344662798,HIT,GOOD,,1.0,0.0
114312,2017-03-28 04:16:07,1.9496540737893076,,58.0,-1.0,,NO-HIT,N/A,,1.0,0.0
114313,2017-03-28 04:29:17,1.8635698330291357,,62.0,-1.0,0.9361374680450892,HIT,N/A,,1.0,1.0
114314,2017-03-28 04:43:25,2.0664516304448983,,,324.0,,NO-ASK,N/A,,0.0,
114315,2017-03-28 04:46:20,0.9937778418737151,,58.0,,0.9649550545935333,HIT,N/A,,1.0,0.0
114316,2017-03-28 05:03:01,2.5205756415856904,0.037148219418805306,,295.0,,NO-ASK,GOOD,,1.0,0.0
114317,2017-03-28 05:05:07,1.3247056006468623,0.04728954906756466,,-2.0,,NO-ASK,N/A,,1.0,0.0
114318,2017-03-28 05:08:43,2.3764406774715443,0.05420921492431652,,,0.8581665238998213,HIT,DEBTOR,,1.0,0.0
114319,2017-03-28 05:12:50,3.4469825010883546,0.06320998687233637,,,0.8954027104374466,HIT,N/A,,1.0,0.0
114320,2017-03-28 05:19:54,3.038732799952972,,63.0,,,NO-ASK,ERROR,,1.0,0.0
114321,2017-03-28 05:36:03,3.479812659791667,,62.0,306.0,,NO-ASK,N/A,,1.0,0.0
114322,2017-03-28 05:38:30,1.8112175374977657,0.10252827514508844,,,,NO-ASK,ERROR,,0.0,
114323,2017-03-28 05:50:28,2.1665052762374004,,61.0,304.0,,NO-ASK,N/A,,1.0,0.0
114324,2017-03-28 06:06:48,2.77574335134009,,60.0,312.0,,NO-ASK,N/A,,1.0,0.0
114325,2017-03-28 06:18:29,2.9581965491018165,0.1386808198120535,,301.0,0.9193811755500048,HIT,N/A,,0.0,
114326,2017-03-28 06:26:53,1.3327589575584016,,62.0,322.0,0.900534449583502,HIT,NEW,,1.0,1.0
114327,2017-03-28 06:43:21,2.780416109938835,,63.0,-1.0,,NO-ASK,ERROR,,1.0,0.0
114328,2017-03-28 06:46:06,3.03137690360047,,,299.0,0.7983278512606883,HIT,N/A,,0.0,
114329,2017-03-28 07:00:34,2.7635163229622384,,,,,NO-ASK,NEW,,1.0,0.0
114330,2017-03-28 07:15:55,3.551735280698722,0.0655608009730776,,-2.0,,NO-ASK,N/A,,1.0,0.0
114331,2017-03-28 07:24:48,2.3736544713991763,0.09708914119120593,,,,NO-ASK,NEW,,1.0,0.0
114332,2017-03-28 07:30:32,2.9206967667671386,0.05739983210588118,,,0.8904438199476569,HIT,GOOD,,1.0,0.0
114333,2017-03-28 07:45:07,3.796382214415616,,64.0,300.0,0.8993746852949734,HIT,ERROR,,1.0,0.0
114334,2017-03-28 07:51:21,2.039970721055099,,,327.0,,NO-ASK,N/A,,1.0,1.0
114335,2017-03-28 07:55:07,4.871784622653292,,61.0,297.0,,NO-ASK,GOOD,,1.0,0.0
114336,2017-03-28 07:57:45,2.1836786484715622,0.047437178570771565,,-1.0,0.9112783321044285,HIT,N/A,,1.0,1.0
114337,2017-03-28 08:14:52,3.1065136332421974,,59.0,-2.0,0.9137114915747501,HIT,GOOD,,1.0,1.0
114338,2017-03-28 08:28:23,2.9573833431611836,,66.0,-1.0,0.9481602431192642,HIT,N/A,,1.0,0.0
114339,2017-03-28 08:39:28,2.390455162157384,,65.0,,0.9572690668233151,HIT,GOOD,,1.0,0.0
114340,2017-03-28 08:42:32,3.3075228611706518,0.11273195813053194,,294.0,,NO-ASK,GOOD,,1.0,0.0
114341,2017-03-28 08:53:29,2.3168617783832928,,61.0,,,NO-ASK,GOOD,,1.0,0.0
114342,2017-03-28 08:56:21,1.2357480391600917,,58.0,,,NO-ASK,GOOD,,1.0,1.0
114343,2017-03-28 09:00:00,2.9336278202751807,,62.0,-2.0,0.8830708120980318,HIT,N/A,,1.0,1.0
114344,2017-03-28 09:15:56,3.776641477468308,,62.0,,0.9168837287618841,HIT,ERROR,,1.0,0.0
114345,2017-03-28 09:29:45,2.182331329244353,0.07513423842507605,,,,NO-ASK,ERROR,,1.0,0.0
114346,2017-03-28 09:31:16,3.1598551091662386,,58.0,,0.9444927827990998,HIT,N/A,,1.0,0.0
114347,2017-03-28 09:39:57,0.9802881799074925,,65.0,,,NO-ASK,N/A,,1.0,1.0
114348,2017-03-28 09:44:24,1.7626265063769737,0.11112219441386528,,305.0,,NO-ASK,DEBTOR,,0.0,
114349,2017-03-28 09:46:28,3.772690155583806,,60.0,,0.9471701331312945,HIT,ERROR,,1.0,0.0
114350,2017-03-28 09:53:11,2.8613024088511594,0.06367185195641101,,,,NO-ASK,GOOD,,1.0,0.0
114351,2017-03-28 09:59:29,2.830672485512593,,60.0,,0.9351439928706802,HIT,ERROR,,0.0,
114352,2017-03-28 10:08:17,0.9301778051873693,0.06258317614842468,,298.0,0.9013117692294919,HIT,ERROR,,0.0,
114353,2017-03-28 10:12:13,3.4827809711114406,,63.0,,,NO-ASK,N/A,,1.0,0.0
114354,2017-03-28 10:23:13,0.5189646363364812,,,,,NO-HIT,N/A,,1.0,0.0
